Date,ChangingRate,Company,Anomaly
2013-12-10,0.0331003501871,FB,1.0
2013-12-11,-0.0231453614866,FB,0.0
2013-12-12,0.0152791971651,FB,0.0
2013-12-13,0.0321331784746,FB,0.0
2013-12-16,0.0105164507042,FB,0.0
2013-12-17,0.00182620532601,FB,0.0
2013-12-18,0.0129420158049,FB,0.0
2013-12-19,0.0132522910638,FB,0.0
2013-12-20,0.0034589295467,FB,0.0
2013-12-23,0.0409009009009,FB,1.0
2013-12-24,-0.00532007894285,FB,0.0
2013-12-26,-0.0101165980796,FB,0.0
2013-12-27,-0.0354906228253,FB,1.0
2013-12-30,-0.0222101037684,FB,0.0
2013-12-31,0.0097931080893,FB,0.0
2014-01-02,-0.00218863752732,FB,0.0
2014-01-03,-0.00836057797165,FB,0.0
2014-01-06,0.0510842172394,FB,1.0
2014-01-07,0.00381277289753,FB,0.0
2014-01-08,0.010937535102,FB,0.0
2014-01-09,-0.0243819429026,FB,0.0
2014-01-10,0.0141781548367,FB,0.0
2014-01-13,-0.0345363495079,FB,0.0
2014-01-14,0.0226709710002,FB,0.0
2014-01-15,-0.00655401862711,FB,0.0
2014-01-16,-0.00122247646603,FB,0.0
2014-01-17,-0.0174520072854,FB,0.0
2014-01-21,0.0337455842313,FB,1.0
2014-01-22,-0.0227697543847,FB,0.0
2014-01-23,0.00461241803464,FB,0.0
2014-01-24,-0.0302760630356,FB,0.0
2014-01-27,-0.0215604056276,FB,0.0
2014-01-28,0.0207330433173,FB,0.0
2014-01-29,-0.0197766339539,FB,0.0
2014-01-30,-0.0167417420596,FB,0.0
2014-01-31,0.0347279471684,FB,1.0
2014-02-03,-0.0245914489067,FB,0.0
2014-02-04,0.0112812411165,FB,0.0
2014-02-05,-0.00876638480184,FB,0.0
2014-02-06,0.0113895380962,FB,0.0
2014-02-07,0.0329211498314,FB,1.0
2014-02-10,-0.0116641363143,FB,0.0
2014-02-11,0.0172548705882,FB,0.0
2014-02-12,-0.00723969523228,FB,0.0
2014-02-13,0.0490807416641,FB,1.0
2014-02-14,-0.00607413333333,FB,0.0
2014-02-18,0.00537796518142,FB,0.0
2014-02-19,0.015063310288,FB,0.0
2014-02-20,0.0280524718122,FB,0.0
2014-02-21,-0.0157842727569,FB,0.0
2014-02-24,0.0296770593447,FB,0.0
2014-02-25,-0.0155038625301,FB,0.0
2014-02-26,-0.0132497502992,FB,0.0
2014-02-27,-0.00576858989147,FB,0.0
2014-02-28,-0.014538678357,FB,0.0
2014-03-03,0.00672050487934,FB,0.0
2014-03-04,0.00203901823251,FB,0.0
2014-03-05,0.0269765812318,FB,0.0
2014-03-06,-0.0144685732249,FB,0.0
2014-03-07,-0.0180078638715,FB,0.0
2014-03-10,0.017804183318,FB,0.0
2014-03-11,-0.0331034758621,FB,0.0
2014-03-12,0.0146005723647,FB,0.0
2014-03-13,-0.0345069289591,FB,0.0
2014-03-14,-0.0112424736821,FB,0.0
2014-03-17,0.00821352302728,FB,0.0
2014-03-18,0.00625363565289,FB,0.0
2014-03-19,-0.013445135563,FB,0.0
2014-03-20,-0.0152918830968,FB,0.0
2014-03-21,-0.00429440255138,FB,0.0
2014-03-24,-0.0459890446201,FB,1.0
2014-03-25,0.0,FB,0.0
2014-03-26,-0.0671918309296,FB,1.0
2014-03-27,0.00760209907791,FB,0.0
2014-03-28,-0.0216824584284,FB,0.0
2014-03-31,-0.00888445226858,FB,0.0
2014-04-01,0.0357261004917,FB,1.0
2014-04-02,-0.00775190646657,FB,0.0
2014-04-03,-0.0489208161298,FB,1.0
2014-04-04,-0.0532198707578,FB,1.0
2014-04-07,0.0187835234782,FB,0.0
2014-04-08,0.00884186893204,FB,0.0
2014-04-09,0.0466208108901,FB,1.0
2014-04-10,-0.0621433398179,FB,1.0
2014-04-11,0.0161458512551,FB,0.0
2014-04-14,-0.0199700615743,FB,0.0
2014-04-15,-0.00337326693585,FB,0.0
2014-04-16,-0.00117076432228,FB,0.0
2014-04-17,-0.00607082640929,FB,0.0
2014-04-21,0.0299361424476,FB,0.0
2014-04-22,0.00606539485825,FB,0.0
2014-04-23,-0.0329393217819,FB,0.0
2014-04-24,-0.0429245139284,FB,1.0
2014-04-25,-0.037685542143,FB,1.0
2014-04-28,-0.0329026706788,FB,0.0
2014-04-29,0.0367267249064,FB,1.0
2014-04-30,0.0382076575822,FB,1.0
2014-05-01,0.0119146450439,FB,0.0
2014-05-02,-0.0137030997341,FB,0.0
2014-05-05,0.025976253594,FB,0.0
2014-05-06,-0.0401771236471,FB,1.0
2014-05-07,-0.0234813850604,FB,0.0
2014-05-08,-0.00821251092085,FB,0.0
2014-05-09,0.00686022891329,FB,0.0
2014-05-12,0.0319075888237,FB,0.0
2014-05-13,0.00284951391217,FB,0.0
2014-05-14,-0.00503945918091,FB,0.0
2014-05-15,-0.0226122181104,FB,0.0
2014-05-16,-0.00497343500303,FB,0.0
2014-05-19,0.0228018660011,FB,0.0
2014-05-20,-0.015798302521,FB,0.0
2014-05-21,0.0329576667869,FB,1.0
2014-05-22,-0.00689200864608,FB,0.0
2014-05-23,0.0155603045853,FB,0.0
2014-05-27,0.0301850215869,FB,0.0
2014-05-28,0.00189302732123,FB,0.0
2014-05-29,-0.000156610275689,FB,0.0
2014-05-30,-0.0101642218895,FB,0.0
2014-06-02,-0.00237226000316,FB,0.0
2014-06-03,0.0039923347811,FB,0.0
2014-06-04,0.0142513848799,FB,0.0
2014-06-05,-0.00738298774741,FB,0.0
2014-06-06,-0.0137288782346,FB,0.0
2014-06-09,0.00769229142012,FB,0.0
2014-06-10,0.0352589018615,FB,1.0
2014-06-11,0.00704223821188,FB,0.0
2014-06-12,-0.0236901601728,FB,0.0
2014-06-13,-0.00309114388367,FB,0.0
2014-06-16,0.000467549846163,FB,0.0
2014-06-17,0.00468024975601,FB,0.0
2014-06-18,0.017211971382,FB,0.0
2014-06-19,-0.0171097313949,FB,0.0
2014-06-20,0.00062055539281,FB,0.0
2014-06-23,0.0163246735075,FB,0.0
2014-06-24,0.00550795585208,FB,0.0
2014-06-25,0.028362304716,FB,0.0
2014-06-26,-0.0127941617647,FB,0.0
2014-06-27,0.0043084238392,FB,0.0
2014-06-30,-0.00251998224904,FB,0.0
2014-07-01,0.00710263370516,FB,0.0
2014-07-02,-0.0233686651474,FB,0.0
2014-07-03,-0.00852527657007,FB,0.0
2014-07-07,-0.0152338152986,FB,0.0
2014-07-08,-0.0353519838719,FB,0.0
2014-07-09,0.0246018135941,FB,0.0
2014-07-10,0.0246406882856,FB,0.0
2014-07-11,0.0162376993909,FB,0.0
2014-07-14,0.0114703565382,FB,0.0
2014-07-15,-0.0116244998768,FB,0.0
2014-07-16,0.00177676929558,FB,0.0
2014-07-17,-0.00924951528046,FB,0.0
2014-07-18,0.0242514210666,FB,0.0
2014-07-21,0.00857439350601,FB,0.0
2014-07-22,-0.00702415404174,FB,0.0
2014-07-23,0.022225452315,FB,0.0
2014-07-24,-0.0129014746301,FB,0.0
2014-07-25,0.00266707568121,FB,0.0
2014-07-28,-0.00332579495346,FB,0.0
2014-07-29,-0.0135171572067,FB,0.0
2014-07-30,0.00633339181153,FB,0.0
2014-07-31,-0.0182432162162,FB,0.0
2014-08-01,0.00193852115843,FB,0.0
2014-08-04,0.0158927720302,FB,0.0
2014-08-05,-0.00696714509428,FB,0.0
2014-08-06,0.00624832017141,FB,0.0
2014-08-07,0.00232873972603,FB,0.0
2014-08-08,-0.00463220695825,FB,0.0
2014-08-11,-0.000272216175772,FB,0.0
2014-08-12,-0.00355717627895,FB,0.0
2014-08-13,0.00888941429611,FB,0.0
2014-08-14,0.00446129505933,FB,0.0
2014-08-15,-0.00928421689989,FB,0.0
2014-08-18,0.00797291891892,FB,0.0
2014-08-19,0.00641629478456,FB,0.0
2014-08-20,-0.00213422699568,FB,0.0
2014-08-21,-0.00467162318931,FB,0.0
2014-08-22,0.00309394689771,FB,0.0
2014-08-25,0.00106745393468,FB,0.0
2014-08-26,0.0127999866667,FB,0.0
2014-08-27,-0.00850272386752,FB,0.0
2014-08-28,-0.00189187837838,FB,0.0
2014-08-29,0.00699861344555,FB,0.0
2014-09-02,0.0222636709168,FB,0.0
2014-09-03,-0.0169820717784,FB,0.0
2014-09-04,0.000790591656221,FB,0.0
2014-09-05,0.0152431541457,FB,0.0
2014-09-08,0.00815424519404,FB,0.0
2014-09-09,-0.0118571729273,FB,0.0
2014-09-10,0.0118923554061,FB,0.0
2014-09-11,0.0102424611789,FB,0.0
2014-09-12,-0.00692122559297,FB,0.0
2014-09-15,-0.0333117295318,FB,0.0
2014-09-16,0.0348205264481,FB,1.0
2014-09-17,0.00618748033422,FB,0.0
2014-09-18,0.00299600115915,FB,0.0
2014-09-19,0.00658917295635,FB,0.0
2014-09-22,-0.00259736363636,FB,0.0
2014-09-23,0.0256779634304,FB,0.0
2014-09-24,0.00563384137347,FB,0.0
2014-09-25,-0.0175572141872,FB,0.0
2014-09-26,0.0154659757941,FB,0.0
2014-09-29,0.0112646821071,FB,0.0
2014-09-30,-0.00390670457232,FB,0.0
2014-10-01,-0.0283066264065,FB,0.0
2014-10-02,0.00666059814549,FB,0.0
2014-10-03,-0.0041152262316,FB,0.0
2014-10-06,0.00479331507207,FB,0.0
2014-10-07,-0.00986375042711,FB,0.0
2014-10-08,0.0175898792334,FB,0.0
2014-10-09,-0.0177276788008,FB,0.0
2014-10-10,-0.0354543212306,FB,1.0
2014-10-13,-0.00327741349403,FB,0.0
2014-10-14,-0.00554059459459,FB,0.0
2014-10-15,0.0212023567805,FB,0.0
2014-10-16,0.0259923149316,FB,0.0
2014-10-17,0.023171142806,FB,0.0
2014-10-20,0.017857130102,FB,0.0
2014-10-21,0.0145694176011,FB,0.0
2014-10-22,-0.00570917279878,FB,0.0
2014-10-23,0.00831448759062,FB,0.0
2014-10-24,0.00586036181523,FB,0.0
2014-10-27,-0.00569728773092,FB,0.0
2014-10-28,0.00735840608631,FB,0.0
2014-10-29,0.00543411552422,FB,0.0
2014-10-30,-0.0125250094927,FB,0.0
2014-10-31,0.000800720672628,FB,0.0
2014-11-03,-0.0210680267515,FB,0.0
2014-11-04,0.0206115982509,FB,0.0
2014-11-05,-0.0219579134242,FB,0.0
2014-11-06,0.00494061964135,FB,0.0
2014-11-07,0.00278550209292,FB,0.0
2014-11-10,-0.00477708326994,FB,0.0
2014-11-11,-0.00453630438438,FB,0.0
2014-11-12,0.00592355958432,FB,0.0
2014-11-13,-0.00655603442751,FB,0.0
2014-11-14,0.00821327621704,FB,0.0
2014-11-17,-0.00854699553474,FB,0.0
2014-11-18,-0.00147751517035,FB,0.0
2014-11-19,-0.00918794732636,FB,0.0
2014-11-20,0.0109889418549,FB,0.0
2014-11-21,-0.010067114094,FB,0.0
2014-11-24,0.00639109319566,FB,0.0
2014-11-25,0.0191348607888,FB,0.0
2014-11-26,0.0276711773821,FB,0.0
2014-11-28,0.00038623665215,FB,0.0
2014-12-01,-0.0279575969983,FB,0.0
2014-12-02,0.00172570020641,FB,0.0
2014-12-03,-0.00663305943087,FB,0.0
2014-12-04,0.00547903232717,FB,0.0
2014-12-05,0.00738783611921,FB,0.0
2014-12-08,0.00446307429772,FB,0.0
2014-12-09,0.0218084982104,FB,0.0
2014-12-10,-0.00613179370824,FB,0.0
2014-12-11,0.015812938414,FB,0.0
2014-12-12,0.00868322920253,FB,0.0
2014-12-15,-0.0187356744677,FB,0.0
2014-12-16,-0.0196876225308,FB,0.0
2014-12-17,0.0146646976493,FB,0.0
2014-12-18,0.0196384838033,FB,0.0
2014-12-19,0.014349168254,FB,0.0
2014-12-22,0.0171078292431,FB,0.0
2014-12-23,-0.0171908809019,FB,0.0
2014-12-24,-0.00320871286201,FB,0.0
2014-12-26,-0.00296220697219,FB,0.0
2014-12-29,-0.00583924725653,FB,0.0
2014-12-30,-0.00788975598972,FB,0.0
2014-12-31,-0.0191099318694,FB,0.0
2015-01-02,-0.00165442856568,FB,0.0
2015-01-05,-0.010130815204,FB,0.0
2015-01-06,-0.013984215435,FB,0.0
2015-01-07,-0.00794684710925,FB,0.0
2015-01-08,0.0187646864416,FB,0.0
2015-01-09,-0.00588234037912,FB,0.0
2015-01-12,-0.0143884257137,FB,0.0
2015-01-13,-0.010099779486,FB,0.0
2015-01-14,-0.00183196811913,FB,0.0
2015-01-15,-0.0307591484094,FB,0.0
2015-01-16,0.0153970689439,FB,0.0
2015-01-20,0.00686736652315,FB,0.0
2015-01-21,0.007615467037,FB,0.0
2015-01-22,0.00622008568667,FB,0.0
2015-01-23,0.00231809395188,FB,0.0
2015-01-26,-0.00615546270241,FB,0.0
2015-01-27,-0.0121235824811,FB,0.0
2015-01-28,-0.00858262656482,FB,0.0
2015-01-29,0.0149642424194,FB,0.0
2015-01-30,-0.0267948205128,FB,0.0
2015-02-02,-0.0147155825159,FB,0.0
2015-02-03,0.00279292451675,FB,0.0
2015-02-04,0.00719138405601,FB,0.0
2015-02-05,-0.00132080308177,FB,0.0
2015-02-06,-0.0159883588795,FB,0.0
2015-02-09,0.00526669796354,FB,0.0
2015-02-10,0.00454247173126,FB,0.0
2015-02-11,0.0189107214761,FB,0.0
2015-02-12,-0.00819669518349,FB,0.0
2015-02-13,-0.00941670166645,FB,0.0
2015-02-17,0.00398399718523,FB,0.0
2015-02-18,0.0101395441101,FB,0.0
2015-02-19,0.0315625414096,FB,0.0
2015-02-20,0.00439973584916,FB,0.0
2015-02-23,-0.0140070411957,FB,0.0
2015-02-24,-0.00063698089172,FB,0.0
2015-02-25,0.0135031592357,FB,0.0
2015-02-26,0.00663504030928,FB,0.0
2015-02-27,-0.0211948314328,FB,0.0
2015-03-02,0.00949367088608,FB,0.0
2015-03-03,-0.000125650042386,FB,0.0
2015-03-04,0.0201765313931,FB,0.0
2015-03-05,-0.000246263686584,FB,0.0
2015-03-06,-0.011001235822,FB,0.0
2015-03-09,-0.00301202309237,FB,0.0
2015-03-10,-0.0121018726115,FB,0.0
2015-03-11,-0.00295633664693,FB,0.0
2015-03-12,0.0106274266486,FB,0.0
2015-03-13,-0.00699739203556,FB,0.0
2015-03-16,0.00141099283493,FB,0.0
2015-03-17,0.012761612905,FB,0.0
2015-03-18,0.0209464227129,FB,0.0
2015-03-19,0.0200936506376,FB,0.0
2015-03-20,0.0049167046998,FB,0.0
2015-03-23,0.00607724037362,FB,0.0
2015-03-24,0.0070829773,FB,0.0
2015-03-25,-0.0301754619883,FB,0.0
2015-03-26,0.00350581475452,FB,0.0
2015-03-27,-0.000959390775704,FB,0.0
2015-03-30,-0.00727837984198,FB,0.0
2015-03-31,-0.00820266566459,FB,0.0
2015-04-01,-0.010060630303,FB,0.0
2015-04-02,-0.00838908206687,FB,0.0
2015-04-06,0.0202970165731,FB,0.0
2015-04-07,-0.00399276457368,FB,0.0
2015-04-08,-0.0042357256772,FB,0.0
2015-04-09,-0.00400002424242,FB,0.0
2015-04-10,-0.0020678506516,FB,0.0
2015-04-13,0.0131820090321,FB,0.0
2015-04-14,0.00420823624404,FB,0.0
2015-04-15,-0.0100539074786,FB,0.0
2015-04-16,-0.00194013578343,FB,0.0
2015-04-17,-0.00859111406758,FB,0.0
2015-04-20,0.0190090137477,FB,0.0
2015-04-21,-0.00452377380952,FB,0.0
2015-04-22,0.00367643500949,FB,0.0
2015-04-23,-0.0200950539856,FB,0.0
2015-04-24,-0.0149812497879,FB,0.0
2015-04-27,0.000488591651817,FB,0.0
2015-04-28,-0.0140535496993,FB,0.0
2015-04-29,0.00574926869768,FB,0.0
2015-04-30,-0.0154981248469,FB,0.0
2015-05-01,-0.00315497231588,FB,0.0
2015-05-04,-0.00655494752162,FB,0.0
2015-05-05,-0.0126035004735,FB,0.0
2015-05-06,0.00166726944123,FB,0.0
2015-05-07,0.00551282051282,FB,0.0
2015-05-08,-0.00745886238834,FB,0.0
2015-05-11,-0.00598879946526,FB,0.0
2015-05-12,-0.0052652367305,FB,0.0
2015-05-13,0.00926403745157,FB,0.0
2015-05-14,0.0307828849561,FB,0.0
2015-05-15,-0.0121607413261,FB,0.0
2015-05-18,0.00684669471314,FB,0.0
2015-05-19,-0.00763080615385,FB,0.0
2015-05-20,0.000994184155658,FB,0.0
2015-05-21,0.003616423404,FB,0.0
2015-05-22,0.00236469203148,FB,0.0
2015-05-26,-0.013676464006,FB,0.0
2015-05-27,0.0119347364808,FB,0.0
2015-05-28,-0.00124608099688,FB,0.0
2015-05-29,-0.00950587903086,FB,0.0
2015-06-01,0.0124842113814,FB,0.0
2015-06-02,0.00852557651641,FB,0.0
2015-06-03,0.013398943169,FB,0.0
2015-06-04,-0.00109564160087,FB,0.0
2015-06-05,0.00329786234404,FB,0.0
2015-06-08,-0.0140552676607,FB,0.0
2015-06-09,0.000868486373908,FB,0.0
2015-06-10,0.0164543111109,FB,0.0
2015-06-11,-0.00583156374272,FB,0.0
2015-06-12,0.00196627742536,FB,0.0
2015-06-15,0.00198629415321,FB,0.0
2015-06-16,0.00296953724326,FB,0.0
2015-06-17,0.00036691535306,FB,0.0
2015-06-18,0.015556161386,FB,0.0
2015-06-19,-0.00386333444734,FB,0.0
2015-06-22,0.0159452575976,FB,0.0
2015-06-23,0.0343690917416,FB,1.0
2015-06-24,0.0136892190879,FB,0.0
2015-06-25,-0.0143401184329,FB,0.0
2015-06-26,-0.00124830908142,FB,0.0
2015-06-29,-0.00935224559113,FB,0.0
2015-06-30,-0.0095843073807,FB,0.0
2015-07-01,0.0016135416024,FB,0.0
2015-07-02,-0.00125859264854,FB,0.0
2015-07-06,0.0122558102036,FB,0.0
2015-07-07,-0.00660594510458,FB,0.0
2015-07-08,-0.00741683848167,FB,0.0
2015-07-09,-0.00980059922285,FB,0.0
2015-07-10,0.00686890685447,FB,0.0
2015-07-13,0.0162417542864,FB,0.0
2015-07-14,-0.00862258466308,FB,0.0
2015-07-15,-0.00266664444444,FB,0.0
2015-07-16,0.0063136797332,FB,0.0
2015-07-17,0.0261480056354,FB,0.0
2015-07-20,0.0214919774959,FB,0.0
2015-07-21,-0.00565940391085,FB,0.0
2015-07-22,0.00310112679556,FB,0.0
2015-07-23,-0.0156765368779,FB,0.0
2015-07-24,-0.00410889582145,FB,0.0
2015-07-27,-0.0249534474021,FB,0.0
2015-07-28,0.00474488632412,FB,0.0
2015-07-29,0.00695595930233,FB,0.0
2015-07-30,0.00316083644881,FB,0.0
2015-07-31,-0.0098998949942,FB,0.0
2015-08-03,0.00652197162966,FB,0.0
2015-08-04,0.00287873970702,FB,0.0
2015-08-05,0.0124934593176,FB,0.0
2015-08-06,-0.0211977464499,FB,0.0
2015-08-07,-0.0113230659884,FB,0.0
2015-08-10,-0.0159907817726,FB,0.0
2015-08-11,-0.00117358366029,FB,0.0
2015-08-12,0.0160734093659,FB,0.0
2015-08-13,-0.00659226985883,FB,0.0
2015-08-14,0.00940770783186,FB,0.0
2015-08-17,-0.00518955740711,FB,0.0
2015-08-18,0.0115858415904,FB,0.0
2015-08-19,0.00718589265093,FB,0.0
2015-08-20,-0.0318580603821,FB,0.0
2015-08-21,-0.0166818904256,FB,0.0
2015-08-24,0.065688654624,FB,1.0
2015-08-25,-0.0454283741953,FB,1.0
2015-08-26,0.0144270511144,FB,0.0
2015-08-27,0.00707076334615,FB,0.0
2015-08-28,0.0125723746965,FB,0.0
2015-08-31,-0.0129138854948,FB,0.0
2015-09-01,0.00437541748706,FB,0.0
2015-09-02,0.0121608042374,FB,0.0
2015-09-03,-0.0179367197429,FB,0.0
2015-09-04,0.0121560210604,FB,0.0
2015-09-08,-0.00178395580814,FB,0.0
2015-09-09,-0.00374528534639,FB,0.0
2015-09-10,0.021205762185,FB,0.0
2015-09-11,0.00403580933682,FB,0.0
2015-09-14,0.0,FB,0.0
2015-09-15,0.00573778264357,FB,0.0
2015-09-16,0.00592029050764,FB,0.0
2015-09-17,0.0103887005337,FB,0.0
2015-09-18,0.0128755905432,FB,0.0
2015-09-21,0.00982878852794,FB,0.0
2015-09-22,-0.00863813614071,FB,0.0
2015-09-23,0.00610277288859,FB,0.0
2015-09-24,0.0145068346122,FB,0.0
2015-09-25,-0.0315273407294,FB,0.0
2015-09-28,-0.0311685809911,FB,0.0
2015-09-29,-0.0272727278849,FB,0.0
2015-09-30,0.0165083668813,FB,0.0
2015-10-01,0.00999438056654,FB,0.0
2015-10-02,0.0356580194453,FB,1.0
2015-10-05,0.0115128037118,FB,0.0
2015-10-06,-0.0136054312584,FB,0.0
2015-10-07,-0.00762537850257,FB,0.0
2015-10-08,0.0063119164905,FB,0.0
2015-10-09,0.00365980616448,FB,0.0
2015-10-12,0.0100728889841,FB,0.0
2015-10-13,0.00491137070633,FB,0.0
2015-10-14,-0.00010631377325,FB,0.0
2015-10-15,0.0102116119636,FB,0.0
2015-10-16,0.0141401642753,FB,0.0
2015-10-19,0.0132743465734,FB,0.0
2015-10-20,-0.0175225660633,FB,0.0
2015-10-21,-0.00267024742723,FB,0.0
2015-10-22,0.019224838744,FB,0.0
2015-10-23,0.00274750259062,FB,0.0
2015-10-26,0.015362035676,FB,0.0
2015-10-27,0.00738289280391,FB,0.0
2015-10-28,0.00288734354404,FB,0.0
2015-10-29,0.00884953836908,FB,0.0
2015-10-30,-0.0243039034675,FB,0.0
2015-11-02,0.0156311146713,FB,0.0
2015-11-03,-0.0062003390215,FB,0.0
2015-11-04,0.00726814599732,FB,0.0
2015-11-05,-0.000367656239862,FB,0.0
2015-11-06,-0.00870050899018,FB,0.0
2015-11-09,-0.00476637383178,FB,0.0
2015-11-10,0.0184032183692,FB,0.0
2015-11-11,0.00683481130973,FB,0.0
2015-11-12,-0.00424046817182,FB,0.0
2015-11-13,-0.0349085696306,FB,0.0
2015-11-16,0.00696865079365,FB,0.0
2015-11-17,0.00487472744576,FB,0.0
2015-11-18,0.0186199805684,FB,0.0
2015-11-19,-0.0102458922295,FB,0.0
2015-11-20,0.0044927369709,FB,0.0
2015-11-23,-0.00223906143784,FB,0.0
2015-11-24,-0.0024528490566,FB,0.0
2015-11-25,-0.0086522898777,FB,0.0
2015-11-27,-0.00311970129627,FB,0.0
2015-11-30,-0.0151171396492,FB,0.0
2015-12-01,0.021844900852,FB,0.0
2015-12-02,-0.00869158878505,FB,0.0
2015-12-03,-0.0177848880526,FB,0.0
2015-12-04,0.0130712911568,FB,0.0
2015-12-07,-0.00817056701247,FB,0.0
2015-12-08,0.0239422884615,FB,0.0
2015-12-09,-0.0148804106235,FB,0.0
2015-12-10,0.00352208462098,FB,0.0
2015-12-11,-0.0194911086031,FB,0.0
2015-12-14,0.0231694493776,FB,0.0
2015-12-15,-0.00712250691959,FB,0.0
2015-12-16,0.0134763021692,FB,0.0
2015-12-17,-0.0118150248733,FB,0.0
2015-12-18,-0.019230778295,FB,0.0
2015-12-21,-0.00133454384388,FB,0.0
2015-12-22,0.00275613949101,FB,0.0
2015-12-23,-0.0118991596175,FB,0.0
2015-12-24,0.00267327673617,FB,0.0
2015-12-28,0.00866504500091,FB,0.0
2015-12-29,0.00789329088317,FB,0.0
2015-12-30,-0.00728971028037,FB,0.0
2015-12-31,-0.0126414716981,FB,0.0
2016-01-04,0.00264839635061,FB,0.0
2016-01-05,-0.0015550199393,FB,0.0
2016-01-06,0.0181944433361,FB,0.0
2016-01-07,-0.0256716616915,FB,0.0
2016-01-08,-0.0255305874709,FB,0.0
2016-01-11,-0.00408540479684,FB,0.0
2016-01-12,0.0037374040404,FB,0.0
2016-01-13,-0.0511035981089,FB,1.0
2016-01-14,0.0262911325256,FB,0.0
2016-01-15,0.0105341345861,FB,0.0
2016-01-19,-0.0131565007061,FB,0.0
2016-01-20,0.0163739735781,FB,0.0
2016-01-21,-0.00790222282574,FB,0.0
2016-01-22,0.0158697016546,FB,0.0
2016-01-25,-0.0173217076852,FB,0.0
2016-01-26,-0.00429629696612,FB,0.0
2016-01-27,-0.0341548621111,FB,0.0
2016-01-28,0.0178172019912,FB,0.0
2016-01-29,0.0295440045792,FB,0.0
2016-02-01,0.0251180108253,FB,0.0
2016-02-02,-0.00165506964316,FB,0.0
2016-02-03,-0.0223821902242,FB,0.0
2016-02-04,-0.0117173968233,FB,0.0
2016-02-05,-0.0496758460474,FB,1.0
2016-02-08,-0.0065730900678,FB,0.0
2016-02-09,0.0247066298611,FB,0.0
2016-02-10,-0.0054160805884,FB,0.0
2016-02-11,0.023192831791,FB,0.0
2016-02-12,-0.0166762679136,FB,0.0
2016-02-16,-0.021098284554,FB,0.0
2016-02-17,0.0311703596698,FB,0.0
2016-02-18,-0.0220227025891,FB,0.0
2016-02-19,0.0196976786047,FB,0.0
2016-02-22,0.0158309416216,FB,0.0
2016-02-23,-0.0130088818532,FB,0.0
2016-02-24,0.0256213225758,FB,0.0
2016-02-25,0.00896273915636,FB,0.0
2016-02-26,-0.00717570396989,FB,0.0
2016-02-29,-0.0063197027197,FB,0.0
2016-03-01,0.0184549565343,FB,0.0
2016-03-02,0.00246167943107,FB,0.0
2016-03-03,-0.00607707936508,FB,0.0
2016-03-04,-0.0150840886392,FB,0.0
2016-03-07,-0.0216526047932,FB,0.0
2016-03-08,0.0109753866289,FB,0.0
2016-03-09,0.00759142476827,FB,0.0
2016-03-10,-0.00546755609424,FB,0.0
2016-03-11,0.00857301783076,FB,0.0
2016-03-14,0.00558199126631,FB,0.0
2016-03-15,0.0142974703116,FB,0.0
2016-03-16,0.0152955202334,FB,0.0
2016-03-17,-0.0100758357543,FB,0.0
2016-03-18,-0.00098602547483,FB,0.0
2016-03-21,0.00170154032952,FB,0.0
2016-03-22,0.0079920886495,FB,0.0
2016-03-23,0.00473171136985,FB,0.0
2016-03-24,0.00820481605828,FB,0.0
2016-03-28,0.00326510765972,FB,0.0
2016-03-29,0.0202933933007,FB,0.0
2016-03-30,-0.0173906103643,FB,0.0
2016-03-31,-0.00523102890752,FB,0.0
2016-04-01,0.0203076747253,FB,0.0
2016-04-04,-0.0133251249233,FB,0.0
2016-04-05,0.000981179190249,FB,0.0
2016-04-06,0.0110251443849,FB,0.0
2016-04-07,-0.00131823533423,FB,0.0
2016-04-08,-0.0316849277899,FB,0.0
2016-04-11,-0.0154471458567,FB,0.0
2016-04-12,0.0116151915718,FB,0.0
2016-04-13,-0.0153256789987,FB,0.0
2016-04-14,0.00198872712018,FB,0.0
2016-04-15,-0.0103800161533,FB,0.0
2016-04-18,0.0064698288039,FB,0.0
2016-04-19,0.0107110983026,FB,0.0
2016-04-20,-8.8962020813e-05,FB,0.0
2016-04-21,0.00790758752801,FB,0.0
2016-04-22,-0.00584480717422,FB,0.0
2016-04-25,0.00209333752362,FB,0.0
2016-04-26,-0.015657489649,FB,0.0
2016-04-27,0.00880115788769,FB,0.0
2016-04-28,-0.0238334081981,FB,0.0
2016-04-29,0.00650575243965,FB,0.0
2016-05-02,0.00628021715556,FB,0.0
2016-05-03,-0.00076580158524,FB,0.0
2016-05-04,0.0124345852634,FB,0.0
2016-05-05,-0.0019485174352,FB,0.0
2016-05-06,0.0198872816699,FB,0.0
2016-05-09,-0.00250964528602,FB,0.0
2016-05-10,0.00735660406228,FB,0.0
2016-05-11,-0.00739147056253,FB,0.0
2016-05-12,0.00250038333471,FB,0.0
2016-05-13,-0.00473499762589,FB,0.0
2016-05-16,-0.00594738664636,FB,0.0
2016-05-17,-0.0123716714358,FB,0.0
2016-05-18,0.00727738851171,FB,0.0
2016-05-19,-0.00205044847372,FB,0.0
2016-05-20,0.00333446480279,FB,0.0
2016-05-23,-0.0123488079092,FB,0.0
2016-05-24,0.0125602118472,FB,0.0
2016-05-25,-0.00203164315665,FB,0.0
2016-05-26,0.01040259659,FB,0.0
2016-05-27,-0.00150552863007,FB,0.0
2016-05-31,-0.00544116026654,FB,0.0
2016-06-01,0.00236286075949,FB,0.0
