Date,Mean,Company
2013-08-20,72.220356,AAPL
2013-08-21,71.93928525000001,AAPL
2013-08-22,71.84749775,AAPL
2013-08-23,71.678215,AAPL
2013-08-26,71.94357099999999,AAPL
2013-08-27,70.54999925,AAPL
2013-08-28,69.9535735,AAPL
2013-08-29,70.39214525,AAPL
2013-08-30,69.95249924999999,AAPL
2013-09-03,70.34392725000001,AAPL
2013-09-04,71.31321525,AAPL
2013-09-05,71.065712,AAPL
2013-09-06,70.928213,AAPL
2013-09-09,72.23464225,AAPL
2013-09-10,71.34964374999998,AAPL
2013-09-11,66.90071300000001,AAPL
2013-09-12,67.235716,AAPL
2013-09-13,66.8132135,AAPL
2013-09-16,64.998213,AAPL
2013-09-17,64.6603575,AAPL
2013-09-18,66.24535725000001,AAPL
2013-09-19,67.431429,AAPL
2013-09-20,67.49857125,AAPL
2013-09-23,70.22321500000001,AAPL
2013-09-24,70.2596415,AAPL
2013-09-25,69.3499985,AAPL
2013-09-26,69.45285825,AAPL
2013-09-27,68.99714275,AAPL
2013-09-30,68.21678575,AAPL
2013-10-01,69.0689275,AAPL
2013-10-02,69.66928475,AAPL
2013-10-03,69.53607174999999,AAPL
2013-10-04,68.9317855,AAPL
2013-10-07,69.72535725,AAPL
2013-10-08,69.35928725,AAPL
2013-10-09,69.18928525,AAPL
2013-10-10,70.01356874999999,AAPL
2013-10-11,69.957142,AAPL
2013-10-14,70.457142,AAPL
2013-10-15,71.20393,AAPL
2013-10-16,71.55928625000001,AAPL
2013-10-17,71.74785600000001,AAPL
2013-10-18,72.49464224999998,AAPL
2013-10-21,73.89107324999999,AAPL
2013-10-22,74.38428675,AAPL
2013-10-23,74.59392924999999,AAPL
2013-10-24,75.4225005,AAPL
2013-10-25,75.55785775000001,AAPL
2013-10-28,75.46892774999999,AAPL
2013-10-29,75.240715,AAPL
2013-10-30,74.60893075,AAPL
2013-10-31,74.8735695,AAPL
2013-11-01,74.45321475,AAPL
2013-11-04,74.76714325,AAPL
2013-11-05,75.06857275,AAPL
2013-11-06,74.57607274999998,AAPL
2013-11-07,73.84428799999999,AAPL
2013-11-08,73.88785750000001,AAPL
2013-11-11,74.11142899999999,AAPL
2013-11-12,74.23571225,AAPL
2013-11-13,74.20857050000001,AAPL
2013-11-14,75.07571375,AAPL
2013-11-15,75.18392750000001,AAPL
2013-11-18,74.6075,AAPL
2013-11-19,74.28321274999999,AAPL
2013-11-20,73.89214150000001,AAPL
2013-11-21,74.05785749999998,AAPL
2013-11-22,74.28606975,AAPL
2013-11-25,74.70107099999998,AAPL
2013-11-26,75.63071275,AAPL
2013-11-27,77.2024995,AAPL
2013-11-29,78.98892800000002,AAPL
2013-12-02,79.4421425,AAPL
2013-12-03,80.30999925,AAPL
2013-12-04,80.73250025,AAPL
2013-12-05,81.50357249999999,AAPL
2013-12-06,80.43321225,AAPL
2013-12-09,80.63607025,AAPL
2013-12-10,80.65035625000002,AAPL
2013-12-11,80.679285,AAPL
2013-12-12,80.28750050000001,AAPL
2013-12-13,79.77964225,AAPL
2013-12-16,79.64892950000001,AAPL
2013-12-17,79.41499875,AAPL
2013-12-18,78.23999975,AAPL
2013-12-19,78.13178450000001,AAPL
2013-12-20,78.24571425,AAPL
2013-12-23,81.12750025,AAPL
2013-12-24,81.26678474999999,AAPL
2013-12-26,80.888571,AAPL
2013-12-27,80.2792855,AAPL
2013-12-30,79.44249925,AAPL
2013-12-31,79.65964324999999,AAPL
2014-01-02,79.20928575,AAPL
2014-01-03,78.1417865,AAPL
2014-01-06,77.20642849999999,AAPL
2014-01-07,77.43714349999999,AAPL
2014-01-08,77.37571325000002,AAPL
2014-01-09,77.34035675,AAPL
2014-01-10,76.5957125,AAPL
2014-01-13,76.35785874999999,AAPL
2014-01-14,77.46428675,AAPL
2014-01-15,79.3835715,AAPL
2014-01-16,79.20286,AAPL
2014-01-17,78.004286,AAPL
2014-01-21,77.87678524999998,AAPL
2014-01-22,78.83999825000001,AAPL
2014-01-23,78.83678650000002,AAPL
2014-01-24,78.58714275,AAPL
2014-01-27,78.61142925,AAPL
2014-01-28,72.58321375,AAPL
2014-01-29,71.810358,AAPL
2014-01-30,71.62571375,AAPL
2014-01-31,71.10214049999999,AAPL
2014-02-03,71.82750150000001,AAPL
2014-02-04,72.3878575,AAPL
2014-02-05,72.8814275,AAPL
2014-02-06,72.9957145,AAPL
2014-02-07,74.3346425,AAPL
2014-02-10,74.91571425,AAPL
2014-02-11,76.207857,AAPL
2014-02-12,76.63107125,AAPL
2014-02-13,77.07642725,AAPL
2014-02-14,77.63035775,AAPL
2014-02-18,78.17107199999998,AAPL
2014-02-19,77.26285725,AAPL
2014-02-20,76.0764275,AAPL
2014-02-21,75.61464125,AAPL
2014-02-24,75.10857399999999,AAPL
2014-02-25,75.07178700000001,AAPL
2014-02-26,74.34142900000002,AAPL
2014-02-27,74.63000124999999,AAPL
2014-02-28,75.36392599999999,AAPL
2014-03-03,75.165714,AAPL
2014-03-04,75.80892775000001,AAPL
2014-03-05,75.96999925,AAPL
2014-03-06,75.93142699999999,AAPL
2014-03-07,75.69857425,AAPL
2014-03-10,75.7482145,AAPL
2014-03-11,76.53107075,AAPL
2014-03-12,76.44535625,AAPL
2014-03-13,76.31821425,AAPL
2014-03-14,75.26321425,AAPL
2014-03-17,75.36642825,AAPL
2014-03-18,75.51678475,AAPL
2014-03-19,76.0271415,AAPL
2014-03-20,75.66464224999999,AAPL
2014-03-21,75.88857075,AAPL
2014-03-24,76.89892949999998,AAPL
2014-03-25,77.5653555,AAPL
2014-03-26,77.64857275,AAPL
2014-03-27,76.9321425,AAPL
2014-03-28,76.727499,AAPL
2014-03-31,76.88249975000001,AAPL
2014-04-01,77.07321575,AAPL
2014-04-02,77.45249925,AAPL
2014-04-03,77.15428725000001,AAPL
2014-04-04,76.5075015,AAPL
2014-04-07,75.1528565,AAPL
2014-04-08,74.76607299999999,AAPL
2014-04-09,75.195358,AAPL
2014-04-10,75.34178724999998,AAPL
2014-04-11,74.23500225000001,AAPL
2014-04-14,74.39107125000001,AAPL
2014-04-15,73.971428,AAPL
2014-04-16,74.01035675,AAPL
2014-04-17,74.71071425,AAPL
2014-04-21,75.45035575,AAPL
2014-04-22,75.655001,AAPL
2014-04-23,75.33535775000001,AAPL
2014-04-24,80.95393,AAPL
2014-04-25,81.157856,AAPL
2014-04-28,83.399643,AAPL
2014-04-29,84.69857025,AAPL
2014-04-30,84.71285624999999,AAPL
2014-05-01,84.4514295,AAPL
2014-05-02,84.6010725,AAPL
2014-05-05,85.07499875,AAPL
2014-05-06,85.536787,AAPL
2014-05-07,84.735712,AAPL
2014-05-08,84.18035875000001,AAPL
2014-05-09,83.4521445,AAPL
2014-05-12,84.334999,AAPL
2014-05-13,84.67857175,AAPL
2014-05-14,84.83714275,AAPL
2014-05-15,84.57714275,AAPL
2014-05-16,84.60964200000001,AAPL
2014-05-19,85.96785750000001,AAPL
2014-05-20,86.298216,AAPL
2014-05-21,86.38928425000002,AAPL
2014-05-22,86.707857,AAPL
2014-05-23,87.23500075000001,AAPL
2014-05-27,88.67857175,AAPL
2014-05-28,89.41571425000001,AAPL
2014-05-29,90.28107075,AAPL
2014-05-30,90.85892849999999,AAPL
2014-06-02,89.99785800000001,AAPL
2014-06-03,90.46392825,AAPL
2014-06-04,91.65214350000001,AAPL
2014-06-05,92.34035675,AAPL
2014-06-06,92.542858,AAPL
2014-06-09,93.00749775,AAPL
2014-06-10,94.4000015,AAPL
2014-06-11,94.05500025,AAPL
2014-06-12,93.08750175000002,AAPL
2014-06-13,91.69999874999999,AAPL
2014-06-16,91.977499,AAPL
2014-06-17,92.2225,AAPL
2014-06-18,92.022499,AAPL
2014-06-19,91.94750025,AAPL
2014-06-20,91.55250175,AAPL
2014-06-23,91.09250074999999,AAPL
2014-06-24,90.73999975000001,AAPL
2014-06-25,90.22999974999999,AAPL
2014-06-26,90.53000275,AAPL
2014-06-27,91.3925,AAPL
2014-06-30,92.71249925,AAPL
2014-07-01,93.55999775,AAPL
2014-07-02,93.625,AAPL
2014-07-03,93.749998,AAPL
2014-07-07,95.04999900000001,AAPL
2014-07-08,95.58499900000001,AAPL
2014-07-09,95.38499999999999,AAPL
2014-07-10,94.46750075,AAPL
2014-07-11,95.33250050000001,AAPL
2014-07-14,96.21249974999999,AAPL
2014-07-15,96.0,AAPL
2014-07-16,95.89749900000001,AAPL
2014-07-17,93.9924985,AAPL
2014-07-18,93.9524995,AAPL
2014-07-21,94.41250025000001,AAPL
2014-07-22,94.60250074999999,AAPL
2014-07-23,96.41499875000001,AAPL
2014-07-24,96.95249950000002,AAPL
2014-07-25,97.24999775,AAPL
2014-07-28,98.4074995,AAPL
2014-07-29,98.85000025,AAPL
2014-07-30,98.23999975000001,AAPL
2014-07-31,96.38500024999999,AAPL
2014-08-01,95.615,AAPL
2014-08-04,95.92749975,AAPL
2014-08-05,95.13000125,AAPL
2014-08-06,94.97500025,AAPL
2014-08-07,94.86499950000001,AAPL
2014-08-08,94.27499975,AAPL
2014-08-11,95.54499825,AAPL
2014-08-12,96.125,AAPL
2014-08-13,96.66749975,AAPL
2014-08-14,97.30000125,AAPL
2014-08-15,97.73250200000001,AAPL
2014-08-18,98.75000200000001,AAPL
2014-08-19,99.98500075000001,AAPL
2014-08-20,100.51249875,AAPL
2014-08-21,100.55000125,AAPL
2014-08-22,100.817501,AAPL
2014-08-25,101.69499975000001,AAPL
2014-08-26,101.1674995,AAPL
2014-08-27,101.60499775,AAPL
2014-08-28,102.04499825,AAPL
2014-08-29,102.615,AAPL
2014-09-02,103.205,AAPL
2014-09-03,100.95499975,AAPL
2014-09-04,98.7124995,AAPL
2014-09-05,98.86750025,AAPL
2014-09-08,98.75500125,AAPL
2014-09-09,99.07250025,AAPL
2014-09-10,99.47000125,AAPL
2014-09-11,100.72500225,AAPL
2014-09-12,101.53500175,AAPL
2014-09-15,102.2325,AAPL
2014-09-16,100.20250125,AAPL
2014-09-17,101.30999949999999,AAPL
2014-09-18,101.90749925,AAPL
2014-09-19,101.52499949999999,AAPL
2014-09-22,101.3950005,AAPL
2014-09-23,101.68,AAPL
2014-09-24,101.98999975,AAPL
2014-09-25,99.20250125,AAPL
2014-09-26,99.60750025,AAPL
2014-09-29,99.45750050000001,AAPL
2014-09-30,100.9074995,AAPL
2014-10-01,99.78999875000001,AAPL
2014-10-02,99.35750025000002,AAPL
2014-10-03,99.57750125,AAPL
2014-10-06,99.91,AAPL
2014-10-07,99.2575015,AAPL
2014-10-08,99.745001,AAPL
2014-10-09,101.387499,AAPL
2014-10-10,100.93750175000001,AAPL
2014-10-13,100.68249925,AAPL
2014-10-14,99.557499,AAPL
2014-10-15,97.460001,AAPL
2014-10-16,96.2350025,AAPL
2014-10-17,97.744999,AAPL
2014-10-20,99.0650005,AAPL
2014-10-21,102.444998,AAPL
2014-10-22,103.13499825,AAPL
2014-10-23,104.39750099999999,AAPL
2014-10-24,105.10499950000002,AAPL
2014-10-27,105.03499975,AAPL
2014-10-28,106.057499,AAPL
2014-10-29,106.93000049999999,AAPL
2014-10-30,106.79750050000001,AAPL
2014-10-31,107.8150005,AAPL
2014-11-03,108.98250200000001,AAPL
2014-11-04,108.79249949999999,AAPL
2014-11-05,108.84749975,AAPL
2014-11-06,108.47249975,AAPL
2014-11-07,108.90750125,AAPL
2014-11-10,108.96249974999999,AAPL
2014-11-11,109.137499,AAPL
2014-11-12,110.3575,AAPL
2014-11-13,112.4174995,AAPL
2014-11-14,113.18250075,AAPL
2014-11-17,114.70999925000001,AAPL
2014-11-18,114.747501,AAPL
2014-11-19,114.91250025000001,AAPL
2014-11-20,115.73250025,AAPL
2014-11-21,116.89500050000001,AAPL
2014-11-24,117.71749875,AAPL
2014-11-25,118.46749875,AAPL
2014-11-26,118.4675005,AAPL
2014-11-28,118.91250050000001,AAPL
2014-12-01,116.09999875,AAPL
2014-12-02,114.15749925,AAPL
2014-12-03,115.78499975,AAPL
2014-12-04,115.93749825,AAPL
2014-12-05,115.42749975,AAPL
2014-12-08,113.19250124999999,AAPL
